"PCN_Code","PCN_Name","Sex","Age_group","EXTRACT_DATE","Patients","Proportion"
"U07199","East & Central Brighton 1 PCN","Male","80-84 years","1st -Ju l-22",264,0.00670765790944662
"U07199","East & Central Brighton 1 PCN","Male","85-89 years","1st -Ju l-22",149,0.00378576147161949
"U07199","East & Central Brighton 1 PCN","Male","90-94 years","1st -Ju l-22",53,0.00134661314091163
"U07199","East & Central Brighton 1 PCN","Male","95+ years","1st -Ju l-22",12,0.000304893541338483
"U08235","Regis Healthcare PCN","Female","0-4 years","1st -Ju l-22",1935,0.0191141316158603
"U08235","Regis Healthcare PCN","Female","5-9 years","1st -Ju l-22",2338,0.0230950076061402
"U08235","Regis Healthcare PCN","Female","10-14 years","1st -Ju l-22",2517,0.0248631882569097
"U08235","Regis Healthcare PCN","Female","15-19 years","1st -Ju l-22",2220,0.0219293913112195
"U08235","Regis Healthcare PCN","Female","20-24 years","1st -Ju l-22",2293,0.0226504929173993
"U08235","Regis Healthcare PCN","Female","25-29 years","1st -Ju l-22",2627,0.0259497797182765
"U08235","Regis Healthcare PCN","Female","30-34 years","1st -Ju l-22",3063,0.0302566331469664
"U08235","Regis Healthcare PCN","Female","35-39 years","1st -Ju l-22",2875,0.0283995495584487
"U08235","Regis Healthcare PCN","Female","40-44 years","1st -Ju l-22",2861,0.0282612560997293
"U08235","Regis Healthcare PCN","Female","45-49 years","1st -Ju l-22",2836,0.0280143034948733
"U08235","Regis Healthcare PCN","Female","50-54 years","1st -Ju l-22",3421,0.0337929944485054
"U08235","Regis Healthcare PCN","Female","55-59 years","1st -Ju l-22",3788,0.0374182586877926
"U08235","Regis Healthcare PCN","Female","60-64 years","1st -Ju l-22",3634,0.0358970306418792
"U08235","Regis Healthcare PCN","Female","65-69 years","1st -Ju l-22",3304,0.032637256257779
"U08235","Regis Healthcare PCN","Female","70-74 years","1st -Ju l-22",3561,0.0351759290356995
"U08235","Regis Healthcare PCN","Female","75-79 years","1st -Ju l-22",3316,0.0327557935081099
"U08235","Regis Healthcare PCN","Female","80-84 years","1st -Ju l-22",2066,0.0204081632653061
"U08235","Regis Healthcare PCN","Female","85-89 years","1st -Ju l-22",1438,0.0142047138313215
"U08235","Regis Healthcare PCN","Female","90-94 years","1st -Ju l-22",814,0.00804077681411383
"U08235","Regis Healthcare PCN","Female","95+ years","1st -Ju l-22",283,0.00279550348697078
"U08235","Regis Healthcare PCN","Male","0-4 years","1st -Ju l-22",2052,0.0202698698065867
"U08235","Regis Healthcare PCN","Male","5-9 years","1st -Ju l-22",2459,0.0242902582136436
"U08235","Regis Healthcare PCN","Male","10-14 years","1st -Ju l-22",2689,0.0265622221783195
"U08235","Regis Healthcare PCN","Male","15-19 years","1st -Ju l-22",2463,0.0243297706304206
"U08235","Regis Healthcare PCN","Male","20-24 years","1st -Ju l-22",2303,0.0227492739593417
"U08235","Regis Healthcare PCN","Male","25-29 years","1st -Ju l-22",2854,0.0281921093703696
"U08235","Regis Healthcare PCN","Male","30-34 years","1st -Ju l-22",3249,0.0320939605270956
"U08235","Regis Healthcare PCN","Male","35-39 years","1st -Ju l-22",3230,0.031906276547405
"U08235","Regis Healthcare PCN","Male","40-44 years","1st -Ju l-22",2947,0.0291107730604342
"U08235","Regis Healthcare PCN","Male","45-49 years","1st -Ju l-22",2812,0.0277772289942114
"U08235","Regis Healthcare PCN","Male","50-54 years","1st -Ju l-22",3434,0.0339214098030306
"U08235","Regis Healthcare PCN","Male","55-59 years","1st -Ju l-22",3739,0.0369342315822747
"U08235","Regis Healthcare PCN","Male","60-64 years","1st -Ju l-22",3386,0.0334472608017069
"U08235","Regis Healthcare PCN","Male","65-69 years","1st -Ju l-22",3111,0.0307307821482901
"U08235","Regis Healthcare PCN","Male","70-74 years","1st -Ju l-22",3182,0.0314321275460814
"U08235","Regis Healthcare PCN","Male","75-79 years","1st -Ju l-22",2877,0.0284193057668372
"U08235","Regis Healthcare PCN","Male","80-84 years","1st -Ju l-22",1741,0.0171977794021771
"U08235","Regis Healthcare PCN","Male","85-89 years","1st -Ju l-22",1027,0.0101448130074876
"U08235","Regis Healthcare PCN","Male","90-94 years","1st -Ju l-22",402,0.0039709978860857
"U08235","Regis Healthcare PCN","Male","95+ years","1st -Ju l-22",87,0.000859395064899145
"U09072","Preston Park Community PCN","Female","0-4 years","1st -Ju l-22",982,0.0176710874376923
"U09072","Preston Park Community PCN","Female","5-9 years","1st -Ju l-22",1338,0.0240773065087906
"U09072","Preston Park Community PCN","Female","10-14 years","1st -Ju l-22",1561,0.0280901909269223
"U09072","Preston Park Community PCN","Female","15-19 years","1st -Ju l-22",1699,0.0305735005668424
"U09072","Preston Park Community PCN","Female","20-24 years","1st -Ju l-22",2546,0.0458152633567868
"U09072","Preston Park Community PCN","Female","25-29 years","1st -Ju l-22",1955,0.0351802198988681
"U09072","Preston Park Community PCN","Female","30-34 years","1st -Ju l-22",1896,0.0341185150528153
"U09072","Preston Park Community PCN","Female","35-39 years","1st -Ju l-22",1812,0.0326069352719944
"U09072","Preston Park Community PCN","Female","40-44 years","1st -Ju l-22",2009,0.0361519497579673
"U09072","Preston Park Community PCN","Female","45-49 years","1st -Ju l-22",1970,0.035450144859729
"U09072","Preston Park Community PCN","Female","50-54 years","1st -Ju l-22",2126,0.0382573644526822
"U09072","Preston Park Community PCN","Female","55-59 years","1st -Ju l-22",1916,0.0344784150006298
"U09072","Preston Park Community PCN","Female","60-64 years","1st -Ju l-22",1415,0.0254629213078764
"U09072","Preston Park Community PCN","Female","65-69 years","1st -Ju l-22",1154,0.0207662269888971
"U09072","Preston Park Community PCN","Female","70-74 years","1st -Ju l-22",1057,0.0190207122419967
"U09072","Preston Park Community PCN","Female","75-79 years","1st -Ju l-22",831,0.0149538428316928
"U09072","Preston Park Community PCN","Female","80-84 years","1st -Ju l-22",591,0.0106350434579187
"U09072","Preston Park Community PCN","Female","85-89 years","1st -Ju l-22",418,0.00752190890932321
"U09072","Preston Park Community PCN","Female","90-94 years","1st -Ju l-22",198,0.00356300948336362
"U09072","Preston Park Community PCN","Female","95+ years","1st -Ju l-22",81,0.00145759478864876
"U09072","Preston Park Community PCN","Male","0-4 years","1st -Ju l-22",1106,0.0199024671141423
"U09072","Preston Park Community PCN","Male","5-9 years","1st -Ju l-22",1465,0.0263626711774127
"U09072","Preston Park Community PCN","Male","10-14 years","1st -Ju l-22",1567,0.0281981609112667
"U09072","Preston Park Community PCN","Male","15-19 years","1st -Ju l-22",1664,0.029943675658167
"U09072","Preston Park Community PCN","Male","20-24 years","1st -Ju l-22",2111,0.0379874394918213
"U09072","Preston Park Community PCN","Male","25-29 years","1st -Ju l-22",2206,0.0396969642439402
"U09072","Preston Park Community PCN","Male","30-34 years","1st -Ju l-22",2126,0.0382573644526822
"U09072","Preston Park Community PCN","Male","35-39 years","1st -Ju l-22",2042,0.0367457846718612
"U09072","Preston Park Community PCN","Male","40-44 years","1st -Ju l-22",2021,0.036367889726656
"U09072","Preston Park Community PCN","Male","45-49 years","1st -Ju l-22",2088,0.0375735545518346
"U09072","Preston Park Community PCN","Male","50-54 years","1st -Ju l-22",2324,0.0418203739360458
"U09072","Preston Park Community PCN","Male","55-59 years","1st -Ju l-22",2049,0.0368717496535963
"U09072","Preston Park Community PCN","Male","60-64 years","1st -Ju l-22",1505,0.0270824710730417
"U09072","Preston Park Community PCN","Male","65-69 years","1st -Ju l-22",1159,0.0208562019758507
"U09072","Preston Park Community PCN","Male","70-74 years","1st -Ju l-22",989,0.0177970524194274
"U09072","Preston Park Community PCN","Male","75-79 years","1st -Ju l-22",741,0.0133342930665275
"U09072","Preston Park Community PCN","Male","80-84 years","1st -Ju l-22",409,0.00735995393280668
"U09072","Preston Park Community PCN","Male","85-89 years","1st -Ju l-22",292,0.00525453923809181
"U09072","Preston Park Community PCN","Male","90-94 years","1st -Ju l-22",120,0.00215939968688705
"U09072","Preston Park Community PCN","Male","95+ years","1st -Ju l-22",32,0.000575839916503212
"U13952","Central Worthing Practices PCN","Female","0-4 years","1st -Ju l-22",997,0.0238768081233835
"U13952","Central Worthing Practices PCN","Female","5-9 years","1st -Ju l-22",1129,0.027038030462688
"U13952","Central Worthing Practices PCN","Female","10-14 years","1st -Ju l-22",1239,0.0296723824121084
"U13952","Central Worthing Practices PCN","Female","15-19 years","1st -Ju l-22",1086,0.0260082383370055
"U13952","Central Worthing Practices PCN","Female","20-24 years","1st -Ju l-22",973,0.0233020404253281
"U13952","Central Worthing Practices PCN","Female","25-29 years","1st -Ju l-22",1176,0.0281636172047131
"U13952","Central Worthing Practices PCN","Female","30-34 years","1st -Ju l-22",1423,0.0340789347638663
"U13952","Central Worthing Practices PCN","Female","35-39 years","1st -Ju l-22",1453,0.0347973943864355
"U13952","Central Worthing Practices PCN","Female","40-44 years","1st -Ju l-22",1528,0.0365935434428585
"U13952","Central Worthing Practices PCN","Female","45-49 years","1st -Ju l-22",1520,0.0364019542101734
"U13952","Central Worthing Practices PCN","Female","50-54 years","1st -Ju l-22",1570,0.0375993869144554
"U13952","Central Worthing Practices PCN","Female","55-59 years","1st -Ju l-22",1555,0.0372401571031708
"U13952","Central Worthing Practices PCN","Female","60-64 years","1st -Ju l-22",1314,0.0314685314685315
"U13952","Central Worthing Practices PCN","Female","65-69 years","1st -Ju l-22",1043,0.0249784462113229
"U13952","Central Worthing Practices PCN","Female","70-74 years","1st -Ju l-22",1050,0.0251460867899224
"U13952","Central Worthing Practices PCN","Female","75-79 years","1st -Ju l-22",980,0.0234696810039276
"U13952","Central Worthing Practices PCN","Female","80-84 years","1st -Ju l-22",675,0.0161653415078073
"U13952","Central Worthing Practices PCN","Female","85-89 years","1st -Ju l-22",470,0.011255867420251
"U13952","Central Worthing Practices PCN","Female","90-94 years","1st -Ju l-22",234,0.00560398505603985
"U13952","Central Worthing Practices PCN","Female","95+ years","1st -Ju l-22",81,0.00193984098093687
"U13952","Central Worthing Practices PCN","Male","0-4 years","1st -Ju l-22",1013,0.0242599865887537
"U13952","Central Worthing Practices PCN","Male","5-9 years","1st -Ju l-22",1235,0.0295765877957659
"U13952","Central Worthing Practices PCN","Male","10-14 years","1st -Ju l-22",1299,0.0311093016572469
"U13952","Central Worthing Practices PCN","Male","15-19 years","1st -Ju l-22",1190,0.0284988983619121
"U13952","Central Worthing Practices PCN","Male","20-24 years","1st -Ju l-22",977,0.0233978350416707
"U13952","Central Worthing Practices PCN","Male","25-29 years","1st -Ju l-22",1090,0.026104032953348
"U13952","Central Worthing Practices PCN","Male","30-34 years","1st -Ju l-22",1278,0.0306063799214484
"U13952","Central Worthing Practices PCN","Male","35-39 years","1st -Ju l-22",1394,0.0333844237953827
"U13952","Central Worthing Practices PCN","Male","40-44 years","1st -Ju l-22",1376,0.0329533480218412
"U13952","Central Worthing Practices PCN","Male","45-49 years","1st -Ju l-22",1433,0.0343184213047227
"U13952","Central Worthing Practices PCN","Male","50-54 years","1st -Ju l-22",1519,0.0363780055560878
"U13952","Central Worthing Practices PCN","Male","55-59 years","1st -Ju l-22",1575,0.0377191301848836
"U13952","Central Worthing Practices PCN","Male","60-64 years","1st -Ju l-22",1283,0.0307261231918766
"U13952","Central Worthing Practices PCN","Male","65-69 years","1st -Ju l-22",996,0.0238528594692978
"U13952","Central Worthing Practices PCN","Male","70-74 years","1st -Ju l-22",924,0.0221285563751317
"U13952","Central Worthing Practices PCN","Male","75-79 years","1st -Ju l-22",813,0.0194702557716256
"U13952","Central Worthing Practices PCN","Male","80-84 years","1st -Ju l-22",463,0.0110882268416515
"U13952","Central Worthing Practices PCN","Male","85-89 years","1st -Ju l-22",269,0.00644218794903726
"U13952","Central Worthing Practices PCN","Male","90-94 years","1st -Ju l-22",117,0.00280199252801993
"U13952","Central Worthing Practices PCN","Male","95+ years","1st -Ju l-22",16,0.000383178465370246
"U14062","West Hove PCN","Female","0-4 years","1st -Ju l-22",941,0.0221063264970517
"U14062","West Hove PCN","Female","5-9 years","1st -Ju l-22",1242,0.0291775318909014
"U14062","West Hove PCN","Female","10-14 years","1st -Ju l-22",1331,0.0312683534193154
"U14062","West Hove PCN","Female","15-19 years","1st -Ju l-22",1180,0.0277210045340287
"U14062","West Hove PCN","Female","20-24 years","1st -Ju l-22",1005,0.0236098386073719
"U14062","West Hove PCN","Female","25-29 years","1st -Ju l-22",1117,0.0262409848004323
"U14062","West Hove PCN","Female","30-34 years","1st -Ju l-22",1434,0.033688068221862
"U14062","West Hove PCN","Female","35-39 years","1st -Ju l-22",1481,0.0347922099278784
"U14062","West Hove PCN","Female","40-44 years","1st -Ju l-22",1623,0.0381281274226513
"U14062","West Hove PCN","Female","45-49 years","1st -Ju l-22",1591,0.0373763713674913
"U14062","West Hove PCN","Female","50-54 years","1st -Ju l-22",1728,0.0405948269786454
"U14062","West Hove PCN","Female","55-59 years","1st -Ju l-22",1585,0.0372354171071487
"U14062","West Hove PCN","Female","60-64 years","1st -Ju l-22",1249,0.0293419785279677
"U14062","West Hove PCN","Female","65-69 years","1st -Ju l-22",963,0.0226231587849743
"U14062","West Hove PCN","Female","70-74 years","1st -Ju l-22",938,0.0220358493668804
"U14062","West Hove PCN","Female","75-79 years","1st -Ju l-22",868,0.0203913829962177
"U14062","West Hove PCN","Female","80-84 years","1st -Ju l-22",627,0.0147297202057932
"U14062","West Hove PCN","Female","85-89 years","1st -Ju l-22",418,0.00981981347052881
"U14062","West Hove PCN","Female","90-94 years","1st -Ju l-22",215,0.00505086099560693
"U14062","West Hove PCN","Female","95+ years","1st -Ju l-22",55,0.00129208071980642
"U14062","West Hove PCN","Male","0-4 years","1st -Ju l-22",1037,0.024361594662532
"U14062","West Hove PCN","Male","5-9 years","1st -Ju l-22",1252,0.0294124556581389
"U14062","West Hove PCN","Male","10-14 years","1st -Ju l-22",1407,0.0330537740503207
"U14062","West Hove PCN","Male","15-19 years","1st -Ju l-22",1275,0.0299527803227853
"U14062","West Hove PCN","Male","20-24 years","1st -Ju l-22",1096,0.0257476448892334
"U14062","West Hove PCN","Male","25-29 years","1st -Ju l-22",1213,0.0284962529659126
"U14062","West Hove PCN","Male","30-34 years","1st -Ju l-22",1374,0.0322785256184368
"U14062","West Hove PCN","Male","35-39 years","1st -Ju l-22",1404,0.0329832969201494
"U14062","West Hove PCN","Male","40-44 years","1st -Ju l-22",1539,0.0361547677778561
"U14062","West Hove PCN","Male","45-49 years","1st -Ju l-22",1522,0.0357553973735523
"U14062","West Hove PCN","Male","50-54 years","1st -Ju l-22",1667,0.0391617919984965
"U14062","West Hove PCN","Male","55-59 years","1st -Ju l-22",1612,0.0378697112786901
"U14062","West Hove PCN","Male","60-64 years","1st -Ju l-22",1283,0.0301407193365753
"U14062","West Hove PCN","Male","65-69 years","1st -Ju l-22",946,0.0222237883806705
"U14062","West Hove PCN","Male","70-74 years","1st -Ju l-22",833,0.0195691498108864
"U14062","West Hove PCN","Male","75-79 years","1st -Ju l-22",690,0.0162097399393897
"U14062","West Hove PCN","Male","80-84 years","1st -Ju l-22",448,0.0105245847722414
"U14062","West Hove PCN","Male","85-89 years","1st -Ju l-22",244,0.00573213992059577
"U14062","West Hove PCN","Male","90-94 years","1st -Ju l-22",116,0.00272511569995536
"U14062","West Hove PCN","Male","95+ years","1st -Ju l-22",18,0.000422862781027557
"U14816","Healthy Crawley PCN","Female","0-4 years","1st -Ju l-22",1292,0.0259594133011855
"U14816","Healthy Crawley PCN","Female","5-9 years","1st -Ju l-22",1481,0.0297568816556158
"U14816","Healthy Crawley PCN","Female","10-14 years","1st -Ju l-22",1516,0.0304601165360659
"U14816","Healthy Crawley PCN","Female","15-19 years","1st -Ju l-22",1260,0.0253164556962025
"U14816","Healthy Crawley PCN","Female","20-24 years","1st -Ju l-22",1170,0.0235081374321881
"U14816","Healthy Crawley PCN","Female","25-29 years","1st -Ju l-22",1526,0.0306610407876231
"U14816","Healthy Crawley PCN","Female","30-34 years","1st -Ju l-22",1898,0.0381354229455495
"U14816","Healthy Crawley PCN","Female","35-39 years","1st -Ju l-22",1892,0.0380148683946152
"U14816","Healthy Crawley PCN","Female","40-44 years","1st -Ju l-22",1812,0.0364074743821579
"U14816","Healthy Crawley PCN","Female","45-49 years","1st -Ju l-22",1589,0.0319268635724332
"U14816","Healthy Crawley PCN","Female","50-54 years","1st -Ju l-22",1704,0.0342374924653406
"U14816","Healthy Crawley PCN","Female","55-59 years","1st -Ju l-22",1640,0.0329515772553747
"U14816","Healthy Crawley PCN","Female","60-64 years","1st -Ju l-22",1500,0.0301386377335744
"U14816","Healthy Crawley PCN","Female","65-69 years","1st -Ju l-22",1204,0.0241912798874824
"U14816","Healthy Crawley PCN","Female","70-74 years","1st -Ju l-22",1103,0.0221619449467551
"U14816","Healthy Crawley PCN","Female","75-79 years","1st -Ju l-22",934,0.018766325095439
"U14816","Healthy Crawley PCN","Female","80-84 years","1st -Ju l-22",588,0.0118143459915612
"U14816","Healthy Crawley PCN","Female","85-89 years","1st -Ju l-22",473,0.00950371709865381
"U14816","Healthy Crawley PCN","Female","90-94 years","1st -Ju l-22",273,0.00548523206751055
"U14816","Healthy Crawley PCN","Female","95+ years","1st -Ju l-22",66,0.00132610006027728
"U14816","Healthy Crawley PCN","Male","0-4 years","1st -Ju l-22",1351,0.0271448663853727
"U14816","Healthy Crawley PCN","Male","5-9 years","1st -Ju l-22",1540,0.0309423347398031
"U14816","Healthy Crawley PCN","Male","10-14 years","1st -Ju l-22",1620,0.0325497287522604
"U14816","Healthy Crawley PCN","Male","15-19 years","1st -Ju l-22",1402,0.0281695800683142
"U14816","Healthy Crawley PCN","Male","20-24 years","1st -Ju l-22",1299,0.0261000602772755
"U14816","Healthy Crawley PCN","Male","25-29 years","1st -Ju l-22",1557,0.0312839059674503
"U14816","Healthy Crawley PCN","Male","30-34 years","1st -Ju l-22",1834,0.0368495077355837
"U14816","Healthy Crawley PCN","Male","35-39 years","1st -Ju l-22",1866,0.0374924653405666
"U14816","Healthy Crawley PCN","Male","40-44 years","1st -Ju l-22",1888,0.0379344986939924
"U14816","Healthy Crawley PCN","Male","45-49 years","1st -Ju l-22",1659,0.0333333333333333
"U14816","Healthy Crawley PCN","Male","50-54 years","1st -Ju l-22",1668,0.0335141651597348
"U14816","Healthy Crawley PCN","Male","55-59 years","1st -Ju l-22",1777,0.0357042395017079
"U14816","Healthy Crawley PCN","Male","60-64 years","1st -Ju l-22",1524,0.0306208559373116
"U14816","Healthy Crawley PCN","Male","65-69 years","1st -Ju l-22",1192,0.0239501707856138
"U14816","Healthy Crawley PCN","Male","70-74 years","1st -Ju l-22",974,0.0195700221016677
"U14816","Healthy Crawley PCN","Male","75-79 years","1st -Ju l-22",808,0.0162346795258188
"U14816","Healthy Crawley PCN","Male","80-84 years","1st -Ju l-22",458,0.00920233072131806
"U14816","Healthy Crawley PCN","Male","85-89 years","1st -Ju l-22",274,0.00550532449266627
"U14816","Healthy Crawley PCN","Male","90-94 years","1st -Ju l-22",131,0.00263210769539883
"U14816","Healthy Crawley PCN","Male","95+ years","1st -Ju l-22",27,0.00054249547920434
"U21317","The Havens PCN","Female","0-4 years","1st -Ju l-22",838,0.0235611662496134
"U21317","The Havens PCN","Female","5-9 years","1st -Ju l-22",970,0.0272724716731802
"U21317","The Havens PCN","Female","10-14 years","1st -Ju l-22",1054,0.0296342114881772
"U21317","The Havens PCN","Female","15-19 years","1st -Ju l-22",939,0.0264008772176456
"U21317","The Havens PCN","Female","20-24 years","1st -Ju l-22",891,0.0250513116090758
"U21317","The Havens PCN","Female","25-29 years","1st -Ju l-22",919,0.0258385582140748
"U21317","The Havens PCN","Female","30-34 years","1st -Ju l-22",1206,0.0339078359153148
"U21317","The Havens PCN","Female","35-39 years","1st -Ju l-22",1180,0.0331768212106728
"U21317","The Havens PCN","Female","40-44 years","1st -Ju l-22",1107,0.0311243568476397
"U21317","The Havens PCN","Female","45-49 years","1st -Ju l-22",1025,0.0288188489329997
"U21317","The Havens PCN","Female","50-54 years","1st -Ju l-22",1245,0.0350043579722777
"U21317","The Havens PCN","Female","55-59 years","1st -Ju l-22",1241,0.0348918941715635
"U21317","The Havens PCN","Female","60-64 years","1st -Ju l-22",1099,0.0308994292462114
"U21317","The Havens PCN","Female","65-69 years","1st -Ju l-22",1073,0.0301684145415694
"U21317","The Havens PCN","Female","70-74 years","1st -Ju l-22",1016,0.0285658053813929
"U21317","The Havens PCN","Female","75-79 years","1st -Ju l-22",957,0.0269069643208592
"U21317","The Havens PCN","Female","80-84 years","1st -Ju l-22",614,0.0172631934096213
"U21317","The Havens PCN","Female","85-89 years","1st -Ju l-22",369,0.0103747856158799
"U21317","The Havens PCN","Female","90-94 years","1st -Ju l-22",183,0.00514521888267214
"U21317","The Havens PCN","Female","95+ years","1st -Ju l-22",57,0.00160260916017657
"U21317","The Havens PCN","Male","0-4 years","1st -Ju l-22",912,0.0256417465628251
"U21317","The Havens PCN","Male","5-9 years","1st -Ju l-22",1053,0.0296060955379987
"U21317","The Havens PCN","Male","10-14 years","1st -Ju l-22",1088,0.0305901537942475
"U21317","The Havens PCN","Male","15-19 years","1st -Ju l-22",979,0.027525515224787
"U21317","The Havens PCN","Male","20-24 years","1st -Ju l-22",926,0.0260353698653246
"U21317","The Havens PCN","Male","25-29 years","1st -Ju l-22",982,0.0276098630753226
"U21317","The Havens PCN","Male","30-34 years","1st -Ju l-22",1095,0.0307869654454972
"U21317","The Havens PCN","Male","35-39 years","1st -Ju l-22",1148,0.0322771108049597
"U21317","The Havens PCN","Male","40-44 years","1st -Ju l-22",1121,0.0315179801501392
"U21317","The Havens PCN","Male","45-49 years","1st -Ju l-22",1032,0.0290156605842494
"U21317","The Havens PCN","Male","50-54 years","1st -Ju l-22",1164,0.0327269660078162
"U21317","The Havens PCN","Male","55-59 years","1st -Ju l-22",1305,0.0366913149829899
"U21317","The Havens PCN","Male","60-64 years","1st -Ju l-22",1145,0.032192762954424
"U21317","The Havens PCN","Male","65-69 years","1st -Ju l-22",980,0.0275536311749656
"U21317","The Havens PCN","Male","70-74 years","1st -Ju l-22",971,0.0273005876233587
"U21317","The Havens PCN","Male","75-79 years","1st -Ju l-22",776,0.0218179773385442
"U21317","The Havens PCN","Male","80-84 years","1st -Ju l-22",514,0.0144515983917676
"U21317","The Havens PCN","Male","85-89 years","1st -Ju l-22",257,0.00722579919588382
"U21317","The Havens PCN","Male","90-94 years","1st -Ju l-22",113,0.0031771023701746
"U21317","The Havens PCN","Male","95+ years","1st -Ju l-22",23,0.000646666854106335
"U21339","Arun Integrated Care (AIC) PCN","Female","0-4 years","1st -Ju l-22",1380,0.0214692429758238
"U21339","Arun Integrated Care (AIC) PCN","Female","5-9 years","1st -Ju l-22",1587,0.0246896294221973
"U21339","Arun Integrated Care (AIC) PCN","Female","10-14 years","1st -Ju l-22",1622,0.025234139207816
"U21339","Arun Integrated Care (AIC) PCN","Female","15-19 years","1st -Ju l-22",1485,0.0231027723326799
"U21339","Arun Integrated Care (AIC) PCN","Female","20-24 years","1st -Ju l-22",1431,0.0222626715205825
"U21339","Arun Integrated Care (AIC) PCN","Female","25-29 years","1st -Ju l-22",1662,0.025856436105666
"U21339","Arun Integrated Care (AIC) PCN","Female","30-34 years","1st -Ju l-22",1920,0.0298702510967983
"U21339","Arun Integrated Care (AIC) PCN","Female","35-39 years","1st -Ju l-22",1853,0.0288279037928996
"U21339","Arun Integrated Care (AIC) PCN","Female","40-44 years","1st -Ju l-22",1806,0.0280967049379259
"U21339","Arun Integrated Care (AIC) PCN","Female","45-49 years","1st -Ju l-22",1733,0.0269610130993497
"U21339","Arun Integrated Care (AIC) PCN","Female","50-54 years","1st -Ju l-22",2208,0.034350788761318
"U21339","Arun Integrated Care (AIC) PCN","Female","55-59 years","1st -Ju l-22",2277,0.0354242509101092
"U21339","Arun Integrated Care (AIC) PCN","Female","60-64 years","1st -Ju l-22",2244,0.034910855969383
"U21339","Arun Integrated Care (AIC) PCN","Female","65-69 years","1st -Ju l-22",2121,0.0329972930084944
"U21339","Arun Integrated Care (AIC) PCN","Female","70-74 years","1st -Ju l-22",2359,0.0366999595507016
"U21339","Arun Integrated Care (AIC) PCN","Female","75-79 years","1st -Ju l-22",2241,0.0348641837020442
"U21339","Arun Integrated Care (AIC) PCN","Female","80-84 years","1st -Ju l-22",1505,0.0234139207816049
"U21339","Arun Integrated Care (AIC) PCN","Female","85-89 years","1st -Ju l-22",984,0.0153085036871091
"U21339","Arun Integrated Care (AIC) PCN","Female","90-94 years","1st -Ju l-22",525,0.00816764678428078
"U21339","Arun Integrated Care (AIC) PCN","Female","95+ years","1st -Ju l-22",172,0.00267587666075485
"U21339","Arun Integrated Care (AIC) PCN","Male","0-4 years","1st -Ju l-22",1411,0.0219515230716575
"U21339","Arun Integrated Care (AIC) PCN","Male","5-9 years","1st -Ju l-22",1691,0.0263076013566072
"U21339","Arun Integrated Care (AIC) PCN","Male","10-14 years","1st -Ju l-22",1814,0.0282211643174959
"U21339","Arun Integrated Care (AIC) PCN","Male","15-19 years","1st -Ju l-22",1525,0.0237250692305299
"U21339","Arun Integrated Care (AIC) PCN","Male","20-24 years","1st -Ju l-22",1421,0.02210709729612
"U21339","Arun Integrated Care (AIC) PCN","Male","25-29 years","1st -Ju l-22",1543,0.0240051028345624
"U21339","Arun Integrated Care (AIC) PCN","Male","30-34 years","1st -Ju l-22",1954,0.0303992034599708
"U21339","Arun Integrated Care (AIC) PCN","Male","35-39 years","1st -Ju l-22",1878,0.0292168393540558
"U21339","Arun Integrated Care (AIC) PCN","Male","40-44 years","1st -Ju l-22",1849,0.0287656741031146
"U21339","Arun Integrated Care (AIC) PCN","Male","45-49 years","1st -Ju l-22",1698,0.026416503313731
"U21339","Arun Integrated Care (AIC) PCN","Male","50-54 years","1st -Ju l-22",2149,0.0334329008369893
"U21339","Arun Integrated Care (AIC) PCN","Male","55-59 years","1st -Ju l-22",2280,0.035470923177448
"U21339","Arun Integrated Care (AIC) PCN","Male","60-64 years","1st -Ju l-22",1978,0.0307725815986807
"U21339","Arun Integrated Care (AIC) PCN","Male","65-69 years","1st -Ju l-22",1853,0.0288279037928996
"U21339","Arun Integrated Care (AIC) PCN","Male","70-74 years","1st -Ju l-22",2015,0.0313482062291919
"U21339","Arun Integrated Care (AIC) PCN","Male","75-79 years","1st -Ju l-22",1909,0.0296991194498895
"U21339","Arun Integrated Care (AIC) PCN","Male","80-84 years","1st -Ju l-22",1154,0.0179532655029715
"U21339","Arun Integrated Care (AIC) PCN","Male","85-89 years","1st -Ju l-22",696,0.0108279660225894
"U21339","Arun Integrated Care (AIC) PCN","Male","90-94 years","1st -Ju l-22",271,0.00421606148293351
"U21339","Arun Integrated Care (AIC) PCN","Male","95+ years","1st -Ju l-22",74,0.00115124926102243
"U22426","Dean's and Central Brighton PCN","Female","0-4 years","1st -Ju l-22",704,0.0188563010579885
"U22426","Dean's and Central Brighton PCN","Female","5-9 years","1st -Ju l-22",924,0.0247488951386099
"U22426","Dean's and Central Brighton PCN","Female","10-14 years","1st -Ju l-22",967,0.0259006294361859
"U22426","Dean's and Central Brighton PCN","Female","15-19 years","1st -Ju l-22",999,0.0267577340297308
"U22426","Dean's and Central Brighton PCN","Female","20-24 years","1st -Ju l-22",1143,0.030614704700683
"U22426","Dean's and Central Brighton PCN","Female","25-29 years","1st -Ju l-22",1172,0.0313914557385831
"U22426","Dean's and Central Brighton PCN","Female","30-34 years","1st -Ju l-22",1201,0.0321682067764832
"U22426","Dean's and Central Brighton PCN","Female","35-39 years","1st -Ju l-22",1285,0.0344181063345386
"U22426","Dean's and Central Brighton PCN","Female","40-44 years","1st -Ju l-22",1228,0.0328913887772867
"U22426","Dean's and Central Brighton PCN","Female","45-49 years","1st -Ju l-22",1214,0.0325164055176108
